"filecode","wave","canonical_name","variable_type","value_raw","value_numeric","value_label","is_missing","conflicts","solution"
"161","Z","mheightp3","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/E/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mheightp4","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mheightp4","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/E/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mheightp4","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/E/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mheightp5","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mheightp6","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mheightp6","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/E/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mheightp6","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/E/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mheightp7","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mheightp7","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/E/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mheightp7","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/E/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mheightself","numeric","-3: no measurement / na, wrong skip","-3","no measurement / na, wrong skip","TRUE","Cross-wave coding conflict: -3 differs for B (no measurement), C/D/E/2B (na, wrong skip)",
"161","Z","mheightself","numeric","-2: length measured / na, see C/DMHEIGHTP / routing","-2","length measured / na, see C/DMHEIGHTP / routing","TRUE","Cross-wave coding conflict: -2 differs for B (length measured), C/D/E/2B/F/G/H/3B/I (na, see C/DMHEIGHTP), J (routing)",
"161","Z","mheightself","numeric","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B (no valid data), F/G/H/3B/I/J (na, asked)",
"161","Z","mhip2","numeric","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for 2B (no valid data), F/G/H/3B/I/J (na, asked)",
"161","Z","mhipp","categorical","-3: no measurement / na, wrong skip","-3","no measurement / na, wrong skip","TRUE","Cross-wave coding conflict: -3 differs for B (no measurement), C/D/E/G (na, wrong skip)",
"161","Z","mhipp","categorical","-2: no answer, skipped / na, see C/DRM161","-2","no answer, skipped / na, see C/DRM161","TRUE","Cross-wave coding conflict: -2 differs for B (no answer, skipped), C/D/E/2B/F/G/H/3B/I/J (na, see C/DRM161)",
"161","Z","mhipp","categorical","-1: no particularities scored / no valid data / na, asked","-1","no particularities scored / no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for B (no particularities scored), C/D/E/2B (no valid data), F/H/3B/I/J (na, asked)",
"161","Z","mhipp","categorical","1: lying down / no / no particularities","1","lying down / no / no particularities","FALSE","Cross-wave coding conflict: 1 differs for B (lying down), C/D/E/2B/G/H/3B/I/J (no), F (no particularities)",
"161","Z","mhipp","categorical","2: much skinfolds / yes / lying down","2","much skinfolds / yes / lying down","FALSE","Cross-wave coding conflict: 2 differs for B (much skinfolds), C/D/E/2B/G/H/3B/I/J (yes), F (lying down)",
"161","Z","mhipp","categorical","3: refused / many skinfolds","3","refused / many skinfolds","FALSE","Cross-wave coding conflict: 3 differs for B (refused), F (many skinfolds)",
"161","Z","mhipp1","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mhipp2","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), H/3B/I/J (na, asked)",
"161","Z","mhipp3","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), H/3B/I/J (na, asked)",
"161","Z","mhipp4","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for D/E (no valid data), 3B/I/J (na, asked)",
"161","Z","mmiwp","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for 3B (no), I/J (yes)",
"161","Z","mmiwp","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for 3B (yes), I/J (no)",
"161","Z","mtricep1","numeric","-3: no measurement / na, wrong skip","-3","no measurement / na, wrong skip","TRUE","Cross-wave coding conflict: -3 differs for B (no measurement), C/D (na, wrong skip)",
"161","Z","mtricepp","ordinal","-3: no measurement / na, wrong skip","-3","no measurement / na, wrong skip","TRUE","Cross-wave coding conflict: -3 differs for B (no measurement), C/D (na, wrong skip)",
"161","Z","mtricepp","ordinal","-2: no answer, skipped / na, see C/DRM161","-2","no answer, skipped / na, see C/DRM161","TRUE","Cross-wave coding conflict: -2 differs for B (no answer, skipped), C/D (na, see C/DRM161)",
"161","Z","mtricepp","ordinal","1: no bare arm / no","1","no bare arm / no","FALSE","Cross-wave coding conflict: 1 differs for B (no bare arm), C/D (no)",
"161","Z","mtricepp","ordinal","2: edema / yes","2","edema / yes","FALSE","Cross-wave coding conflict: 2 differs for B (edema), C/D (yes)",
"161","Z","mwaist2","numeric","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for 2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mwaistp","categorical","-3: no measurement / na, wrong skip","-3","no measurement / na, wrong skip","TRUE","Cross-wave coding conflict: -3 differs for B (no measurement), C/D/E/G (na, wrong skip)",
"161","Z","mwaistp","categorical","-2: no answer, skipped / na, see C/DRM161","-2","no answer, skipped / na, see C/DRM161","TRUE","Cross-wave coding conflict: -2 differs for B (no answer, skipped), C/D/E/2B/F/G/H/3B/I/J (na, see C/DRM161)",
"161","Z","mwaistp","categorical","-1: no particularities scored / no valid data / na, asked","-1","no particularities scored / no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for B (no particularities scored), C/D/E/2B (no valid data), F/G/H/3B/I/J (na, asked)",
"161","Z","mwaistp","categorical","1: lying down / no / no particularities","1","lying down / no / no particularities","FALSE","Cross-wave coding conflict: 1 differs for B (lying down), C/D/E/2B/G/H/3B/I/J (no), F (no particularities)",
"161","Z","mwaistp","categorical","2: hard to find right spot / yes / lying down","2","hard to find right spot / yes / lying down","FALSE","Cross-wave coding conflict: 2 differs for B (hard to find right spot), C/D/E/2B/G/H/3B/I/J (yes), F (lying down)",
"161","Z","mwaistp","categorical","3: much skinfolds under / hard to find right spot","3","much skinfolds under / hard to find right spot","FALSE","Cross-wave coding conflict: 3 differs for B (much skinfolds under), F (hard to find right spot)",
"161","Z","mwaistp","categorical","4: refused / many skinfolds","4","refused / many skinfolds","FALSE","Cross-wave coding conflict: 4 differs for B (refused), F (many skinfolds)",
"161","Z","mwaistp1","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mwaistp2","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mwaistp3","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mwaistp4","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweight","numeric","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp","categorical","-3: no measurement / na, wrong skip","-3","no measurement / na, wrong skip","TRUE","Cross-wave coding conflict: -3 differs for B (no measurement), C/D/G (na, wrong skip)",
"161","Z","mweightp","categorical","-2: no answer, skipped / na, see C/DRM161","-2","no answer, skipped / na, see C/DRM161","TRUE","Cross-wave coding conflict: -2 differs for B (no answer, skipped), C/D/2B/F/G/H/3B/I/J (na, see C/DRM161)",
"161","Z","mweightp","categorical","-1: no particularities scored / no valid data / na, asked","-1","no particularities scored / no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for B (no particularities scored), C/D/2B (no valid data), F/G/H/3B/I/J (na, asked)",
"161","Z","mweightp","categorical","1: cannot stand / no / yes / no particularities","1","cannot stand / no / yes / no particularities","FALSE","Cross-wave coding conflict: 1 differs for B (cannot stand), C/D/G/H/3B/I/J (no), 2B (yes), F (no particularities)",
"161","Z","mweightp","categorical","2: clothes / yes / no / cannot stand","2","clothes / yes / no / cannot stand","FALSE","Cross-wave coding conflict: 2 differs for B (clothes), C/D/G/H/3B/I/J (yes), 2B (no), F (cannot stand)",
"161","Z","mweightp","categorical","3: corset / wears clothes","3","corset / wears clothes","FALSE","Cross-wave coding conflict: 3 differs for B (corset), F (wears clothes)",
"161","Z","mweightp","categorical","4: amputation / wears corset","4","amputation / wears corset","FALSE","Cross-wave coding conflict: 4 differs for B (amputation), F (wears corset)",
"161","Z","mweightp","categorical","5: brace / amputated","5","brace / amputated","FALSE","Cross-wave coding conflict: 5 differs for B (brace), F (amputated)",
"161","Z","mweightp","categorical","6: prosthesis / brace","6","prosthesis / brace","FALSE","Cross-wave coding conflict: 6 differs for B (prosthesis), F (brace)",
"161","Z","mweightp","categorical","7: >150kg / prosthesis","7",">150kg / prosthesis","FALSE","Cross-wave coding conflict: 7 differs for B (>150kg), F (prosthesis)",
"161","Z","mweightp","categorical","8: refused / wears shoes","8","refused / wears shoes","FALSE","Cross-wave coding conflict: 8 differs for B (refused), F (wears shoes)",
"161","Z","mweightp1","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp2","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/E/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp2","binary","1: no / mentioned / yes","1","no / mentioned / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/G/H/3B/I/J (no), E (mentioned), 2B (yes)",
"161","Z","mweightp2","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mweightp3","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp3","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mweightp3","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mweightp4","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp4","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mweightp4","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mweightp5","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp5","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mweightp5","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mweightp6","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp6","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mweightp6","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mweightp7","numeric","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp7","numeric","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mweightp7","numeric","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mweightp8","binary","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for C/D/2B (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightp8","binary","1: no / yes","1","no / yes","FALSE","Cross-wave coding conflict: 1 differs for C/D/G/H/3B/I/J (no), 2B (yes)",
"161","Z","mweightp8","binary","2: yes / no","2","yes / no","FALSE","Cross-wave coding conflict: 2 differs for C/D/G/H/3B/I/J (yes), 2B (no)",
"161","Z","mweightp9","categorical","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for D (no valid data), G/H/3B/I/J (na, asked)",
"161","Z","mweightself","numeric","-3: no measurement / na, wrong skip","-3","no measurement / na, wrong skip","TRUE","Cross-wave coding conflict: -3 differs for B (no measurement), C/D/E/2B/J (na, wrong skip)",
"161","Z","mweightself","numeric","-2: length measured / na, see C/MWEIGHTP1&8","-2","length measured / na, see C/MWEIGHTP1&8","TRUE","Cross-wave coding conflict: -2 differs for B (length measured), C/D/E/2B/F/G/H/3B/I/J (na, see C/MWEIGHTP1&8)",
"161","Z","mweightself","numeric","-1: no valid data / na, asked","-1","no valid data / na, asked","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B (no valid data), F/G/H/3B/I/J (na, asked)",
